release_date,release_stem,district,source_format,polarity,subjectivity,positive_count,negative_count,word_count
2013-07-17,201307,New York,old,0.1034482722948871,0.0605427973683866,16,13,479
2013-07-17,201307,Philadelphia,old,0.2142857104591837,0.0860215052442066,34,22,651
2013-07-17,201307,Richmond,old,0.142857139941691,0.0672153634194576,28,21,729
2013-07-17,201307,San Francisco,old,0.0270270262965668,0.0732673265875894,19,18,505
2013-07-17,201307,St. Louis,old,0.9047618616780064,0.0636363634435261,20,1,330
2013-09-04,201309,Atlanta,old,0.0869565198487713,0.0794473228334243,25,21,579
2013-09-04,201309,Boston,old,0.061224488546439,0.0843373492524314,26,23,581
2013-09-04,201309,Chicago,old,0.0952380929705216,0.079999999847619,23,19,525
2013-09-04,201309,Cleveland,old,-0.1466666647111111,0.0925925924782807,32,43,810
2013-09-04,201309,Dallas,old,0.1153846131656805,0.0820189273154275,29,23,634
2013-09-04,201309,Kansas City,old,-0.0144927534131485,0.1086614171517143,34,35,635
2013-09-04,201309,Minneapolis,old,-0.062499998046875,0.0594795537927889,15,17,538
2013-09-04,201309,New York,old,0.096774190426639,0.063524590033761,17,14,488
2013-09-04,201309,Philadelphia,old,0.0833333315972222,0.0695652172904851,26,22,690
2013-09-04,201309,Richmond,old,-0.3134328311427936,0.0880420498186044,23,44,761
2013-09-04,201309,San Francisco,old,0.1363636332644628,0.0869565215672796,25,19,506
2013-09-04,201309,St. Louis,old,0.7241379060642101,0.0629067243754734,25,4,461
2013-10-16,201310,Atlanta,old,0.191489357627886,0.0754414123989704,28,19,623
2013-10-16,201310,Boston,old,-0.2054794492400075,0.0897908977985351,29,44,813
2013-10-16,201310,Chicago,old,-0.0175438593413358,0.1085714283646258,28,29,525
2013-10-16,201310,Cleveland,old,-0.0447761187346847,0.0833333332296849,32,35,804
2013-10-16,201310,Dallas,old,0.1666666638888889,0.0827586205755053,35,25,725
2013-10-16,201310,Kansas City,old,0.0357142850765306,0.0884676143942059,29,27,633
2013-10-16,201310,Minneapolis,old,-0.189189184075968,0.067028985385817,15,22,552
2013-10-16,201310,New York,old,0.0,0.0754716979708081,20,20,530
2013-10-16,201310,Philadelphia,old,0.0645161279916753,0.0884450783331739,33,29,701
2013-10-16,201310,Richmond,old,-0.0410958898480015,0.0922882426140477,35,38,791
2013-10-16,201310,San Francisco,old,0.0232558134126555,0.0732538329246101,22,21,587
2013-10-16,201310,St. Louis,old,0.7894736426592819,0.0517711170251468,17,2,367
2013-12-04,201312,Atlanta,old,0.0566037725169099,0.084260731185595,28,25,629
2013-12-04,201312,Boston,old,-0.073170730814991,0.1018633539107287,38,44,805
2013-12-04,201312,Chicago,old,-0.1489361670439113,0.0878504671255131,20,27,535
2013-12-04,201312,Cleveland,old,0.0,0.0775401068482084,29,29,748
2013-12-04,201312,Dallas,old,0.2121212089072544,0.0916666665393518,40,26,720
2013-12-04,201312,Kansas City,old,0.1666666638888889,0.1020408161529918,35,25,588
2013-12-04,201312,Minneapolis,old,0.0,0.0620437955072193,17,17,548
2013-12-04,201312,New York,old,-0.266666657777778,0.0606060604836241,11,19,495
2013-12-04,201312,Philadelphia,old,0.0,0.0730337077625931,26,26,712
2013-12-04,201312,Richmond,old,0.0985915479071613,0.0851318943823358,39,32,834
2013-12-04,201312,San Francisco,old,-0.1282051249178173,0.0724907061849615,17,22,538
2013-12-04,201312,St. Louis,old,0.3793103317479195,0.0617021275282933,20,9,470
2014-01-15,201401,Atlanta,old,0.358490559273763,0.084260731185595,36,17,629
2014-01-15,201401,Boston,old,0.0689655160523187,0.0728643215165021,31,27,796
2014-01-15,201401,Chicago,old,0.2075471658953365,0.0921739128831758,32,21,575
2014-01-15,201401,Cleveland,old,-0.073170730814991,0.1056701029566107,38,44,776
2014-01-15,201401,Dallas,old,0.2972972932797663,0.0993288589270753,48,26,745
2014-01-15,201401,Kansas City,old,-0.0476190468631897,0.1051752919780045,30,33,599
2014-01-15,201401,Minneapolis,old,0.1851851783264748,0.0510396974460497,16,11,529
2014-01-15,201401,New York,old,-0.2499999937500001,0.0793650792076089,15,25,504
2014-01-15,201401,Philadelphia,old,0.2222222191358025,0.0980926429181299,44,28,734
2014-01-15,201401,Richmond,old,0.0,0.0819277107446654,34,34,830
2014-01-15,201401,San Francisco,old,-0.024390243307555,0.0767790260734475,20,21,534
2014-01-15,201401,St. Louis,old,0.5789473379501401,0.0510752686799051,15,4,372
2014-03-05,201403,Atlanta,old,-0.0175438593413358,0.09119999985408,28,29,625
2014-03-05,201403,Boston,old,-0.1428571408163265,0.090322580528616,30,40,775
2014-03-05,201403,Chicago,old,-0.1948051922752572,0.1258169932584689,31,46,612
2014-03-05,201403,Cleveland,old,-0.1228070153893506,0.0749999999013157,25,32,760
2014-03-05,201403,Dallas,old,0.2580645119667014,0.0862308760970363,39,23,719
2014-03-05,201403,Kansas City,old,0.4117646978085353,0.0879310343311533,36,15,580
2014-03-05,201403,Minneapolis,old,0.1304347769376184,0.0444015443158271,13,10,518
2014-03-05,201403,New York,old,-0.2363636320661158,0.107212475424537,21,34,513
2014-03-05,201403,Philadelphia,old,-0.2051282024983564,0.1111111109528331,31,47,702
2014-03-05,201403,Richmond,old,-0.1714285689795918,0.0891719744086981,29,41,785
2014-03-05,201403,San Francisco,old,-0.0256410249835634,0.0734463275452988,19,20,531
2014-03-05,201403,St. Louis,old,-0.034482757431629,0.0581162323484644,14,15,499
2014-04-16,201404,Atlanta,old,0.0322580639958376,0.0965732085723158,32,30,642
2014-04-16,201404,Boston,old,-0.1343283562040544,0.0872395832197401,29,38,768
2014-04-16,201404,Chicago,old,-0.0212765952919873,0.09021113226447,23,24,521
2014-04-16,201404,Cleveland,old,-0.3333333287037038,0.1032998563797706,24,48,697
2014-04-16,201404,Dallas,old,0.2413793061831154,0.0806675937681952,36,22,719
2014-04-16,201404,Kansas City,old,0.4230769149408285,0.0859504130810736,37,15,605
2014-04-16,201404,Minneapolis,old,-0.2413793020214033,0.0547169810288358,11,18,530
2014-04-16,201404,New York,old,0.0769230749506904,0.0724907061849615,21,18,538
2014-04-16,201404,Philadelphia,old,0.2394366163459631,0.0930537351336124,44,27,763
2014-04-16,201404,Richmond,old,-0.1884057943709305,0.0947802196500271,28,41,728
2014-04-16,201404,San Francisco,old,0.0869565198487713,0.0811287476523302,25,21,567
2014-04-16,201404,St. Louis,old,0.142857136054422,0.0594900848173085,12,9,353
2014-06-04,201406,Atlanta,old,0.5555555432098769,0.0762711863114047,35,10,590
2014-06-04,201406,Boston,old,-0.0352941172318339,0.1031553396806367,41,44,824
2014-06-04,201406,Chicago,old,0.0169491522550991,0.1024305553777247,30,29,576
2014-06-04,201406,Cleveland,old,0.1891891866325785,0.1033519551629162,44,30,716
2014-06-04,201406,Dallas,old,0.0847457612754955,0.0824022345217845,32,27,716
2014-06-04,201406,Kansas City,old,0.2121212089072544,0.1090909089105935,40,26,605
2014-06-04,201406,Minneapolis,old,-0.1999999933333335,0.0589390961513966,12,18,509
2014-06-04,201406,New York,old,0.2413793020214033,0.0548204157753867,18,11,529
2014-06-04,201406,Philadelphia,old,0.0793650781053162,0.0846774192410249,34,29,744
2014-06-04,201406,Richmond,old,0.1641791020271776,0.084065244562026,39,28,797
2014-06-04,201406,San Francisco,old,-0.1578947326869807,0.0693430655668922,16,22,548
2014-06-04,201406,St. Louis,old,0.238095232426304,0.0860655735941279,26,16,488
2014-07-16,201407,Atlanta,old,0.3061224427321951,0.0790322579370447,32,17,620
2014-07-16,201407,Boston,old,-0.020408162848813,0.0703012911473439,24,25,697
2014-07-16,201407,Chicago,old,0.183673465639317,0.090573012771584,29,20,541
2014-07-16,201407,Cleveland,old,0.0461538454437869,0.087837837719138,34,31,740
2014-07-16,201407,Dallas,old,0.2131147506046762,0.0847222221045524,37,24,720
2014-07-16,201407,Kansas City,old,0.1864406748060902,0.093799681885851,35,24,629
2014-07-16,201407,Minneapolis,old,0.0909090867768596,0.0421455937889931,12,10,522
2014-07-16,201407,New York,old,0.0588235276816609,0.0623853209864489,18,16,545
2014-07-16,201407,Philadelphia,old,0.1698113175507298,0.0688311687417777,31,22,770
2014-07-16,201407,Richmond,old,-0.2142857104591837,0.0742705569306756,22,34,754
2014-07-16,201407,San Francisco,old,-0.0399999992,0.0872600347517277,24,26,573
2014-07-16,201407,St. Louis,old,0.3599999856000005,0.0544662308181563,17,8,459
2014-09-03,201409,Atlanta,old,0.0740740727023319,0.0832049305343529,29,25,649
2014-09-03,201409,Boston,old,0.0294117642733564,0.0812425327583721,35,33,837
2014-09-03,201409,Chicago,old,0.2093023207138995,0.0730050932546602,26,17,589
2014-09-03,201409,Cleveland,old,0.1320754692061232,0.0671736374307051,30,23,789
2014-09-03,201409,Dallas,old,0.4909090819834713,0.0737265414561306,41,14,746
2014-09-03,201409,Kansas City,old,0.3913043393194709,0.0784982933814022,32,14,586
2014-09-03,201409,Minneapolis,old,0.0833333298611112,0.0426287743470181,13,11,563
2014-09-03,201409,New York,old,0.4374999863281255,0.060150375826785,23,9,532
2014-09-03,201409,Philadelphia,old,0.3424657487333459,0.0918238992555674,49,24,795
2014-09-03,201409,Richmond,old,0.2363636320661158,0.0704225351210979,34,21,781
2014-09-03,201409,San Francisco,old,0.1739130396975426,0.0901960782545174,27,19,510
2014-09-03,201409,St. Louis,old,0.4857142718367351,0.0718685830146435,26,9,487
2014-10-15,201410,Atlanta,old,0.153846150887574,0.08319999986688,30,22,625
2014-10-15,201410,Boston,old,-0.0144927534131485,0.0848708486040949,34,35,813
2014-10-15,201410,Chicago,old,0.0256410249835634,0.0646766168081648,20,19,603
2014-10-15,201410,Cleveland,old,0.0294117642733564,0.0858585857501785,35,33,792
2014-10-15,201410,Dallas,old,0.3333333280423281,0.0845637582757533,42,21,745
2014-10-15,201410,Kansas City,old,0.0,0.0949367087105431,30,30,632
2014-10-15,201410,Minneapolis,old,0.2631578808864273,0.0353159850644684,12,7,538
2014-10-15,201410,New York,old,0.2258064443288243,0.0597302503666083,19,12,519
2014-10-15,201410,Philadelphia,old,0.1746031718316956,0.0759951748178586,37,26,829
2014-10-15,201410,Richmond,old,-0.1999999955555556,0.0568181817464416,18,27,792
2014-10-15,201410,San Francisco,old,0.0526315775623269,0.0773930751987921,20,18,491
2014-10-15,201410,St. Louis,old,0.5833333090277788,0.0597014923888022,19,5,402
2014-12-03,201412,Atlanta,old,0.3207547109291564,0.0877483442255822,35,18,604
2014-12-03,201412,Boston,old,0.1111111095679012,0.0886699506297168,40,32,812
2014-12-03,201412,Chicago,old,-0.0909090888429752,0.0890688257306299,20,24,494
2014-12-03,201412,Cleveland,old,0.124999998046875,0.0772014474340151,36,28,829
2014-12-03,201412,Dallas,old,0.0249999996875,0.1013941697067247,41,39,789
2014-12-03,201412,Kansas City,old,0.0,0.0816326529330727,26,26,637
2014-12-03,201412,Minneapolis,old,0.3793103317479195,0.0493197278072793,20,9,588
2014-12-03,201412,New York,old,0.2571428497959186,0.0676982590566764,22,13,517
2014-12-03,201412,Philadelphia,old,0.2499999947916668,0.0684736090321346,30,18,701
2014-12-03,201412,Richmond,old,-0.0434782599243856,0.0582278480275596,22,24,790
2014-12-03,201412,San Francisco,old,0.0526315775623269,0.0801687762021755,20,18,474
2014-12-03,201412,St. Louis,old,-0.0769230739644971,0.0581655479683097,12,14,447
2015-01-14,201501,Atlanta,old,0.31914892937981,0.0720858894599909,31,16,652
2015-01-14,201501,Boston,old,0.138461536331361,0.0808457710437241,37,28,804
2015-01-14,201501,Chicago,old,-0.04999999875,0.0792079206352318,19,21,505
2015-01-14,201501,Cleveland,old,0.1475409811878527,0.0847222221045524,35,26,720
2015-01-14,201501,Dallas,old,-0.2459016353130879,0.080581241637277,23,38,757
2015-01-14,201501,Kansas City,old,-0.3061224427321951,0.0774091625949302,17,32,633
2015-01-14,201501,Minneapolis,old,0.0,0.0451977400278761,12,12,531
2015-01-14,201501,New York,old,0.0731707299226651,0.0824949696529276,22,19,497
2015-01-14,201501,Philadelphia,old,0.2156862702806613,0.0749999998897058,31,20,680
2015-01-14,201501,Richmond,old,0.022222221728395,0.0589777194508811,23,22,763
2015-01-14,201501,San Francisco,old,0.0153846151479289,0.1205936917985274,33,32,539
2015-01-14,201501,St. Louis,old,0.1818181735537193,0.0568475450727453,13,9,387
2015-04-15,201504,Atlanta,old,0.0714285701530612,0.0824742266826594,30,26,679
2015-04-15,201504,Boston,old,-0.0933333320888889,0.0976562498728434,34,41,768
2015-04-15,201504,Chicago,old,0.0697674402379665,0.082217973074153,23,20,523
2015-04-15,201504,Cleveland,old,-0.28205127843524,0.1029023745344295,28,50,758
2015-04-15,201504,Dallas,old,-0.0389610384550514,0.1030789824590642,37,40,747
2015-04-15,201504,Kansas City,old,-0.1290322559833507,0.1089630929543706,27,35,569
2015-04-15,201504,Minneapolis,old,-0.0322580634755463,0.0626262624997449,15,16,495
2015-04-15,201504,New York,old,-0.3181818109504134,0.0964912278585718,15,29,456
2015-04-15,201504,Philadelphia,old,0.2058823499134948,0.0959097318816505,41,27,709
2015-04-15,201504,Richmond,old,-0.1599999968,0.0620347393771281,21,29,806
2015-04-15,201504,San Francisco,old,-0.263157890120037,0.1043956042044036,21,36,546
2015-04-15,201504,St. Louis,old,0.034482757431629,0.0682352939570934,15,14,425
2015-06-03,201506,Atlanta,old,0.3043478194706996,0.0784982933814022,30,16,586
2015-06-03,201506,Boston,old,0.0238095235260771,0.1093749998575846,43,41,768
2015-06-03,201506,Chicago,old,0.0,0.080586080438487,22,22,546
2015-06-03,201506,Cleveland,old,-0.1304347807183365,0.0877862594302973,30,39,786
2015-06-03,201506,Dallas,old,-0.1904761882086168,0.1102362203277739,34,50,762
2015-06-03,201506,Kansas City,old,-0.2187499965820313,0.1084745760873312,25,39,590
2015-06-03,201506,Minneapolis,old,-0.133333328888889,0.0511073252962396,13,17,587
2015-06-03,201506,New York,old,0.0454545444214876,0.0903490757898376,23,21,487
2015-06-03,201506,Philadelphia,old,0.3061224427321951,0.0777777776543209,32,17,630
2015-06-03,201506,Richmond,old,0.0869565198487713,0.0629274964939432,25,21,731
2015-06-03,201506,San Francisco,old,-0.1818181776859505,0.0785714284311224,18,26,560
2015-06-03,201506,St. Louis,old,0.1764705830449828,0.0714285712785114,20,14,476
2015-07-15,201507,Atlanta,old,0.1666666631944445,0.0786885244611663,28,20,610
2015-07-15,201507,Boston,old,0.1249999984375,0.1152737750500377,45,35,694
2015-07-15,201507,Chicago,old,-0.1999999960000001,0.1084598696128853,20,30,461
2015-07-15,201507,Cleveland,old,0.0857142844897959,0.094339622514367,38,32,742
2015-07-15,201507,Dallas,old,-0.1358024674592288,0.1016311165600613,35,46,797
2015-07-15,201507,Kansas City,old,-0.0740740727023319,0.0913705582210312,25,29,591
2015-07-15,201507,Minneapolis,old,0.1111111069958849,0.0527343748970031,15,12,512
2015-07-15,201507,New York,old,0.061224488546439,0.0940499038501921,26,23,521
2015-07-15,201507,Philadelphia,old,0.2352941107266438,0.0671936757565342,21,13,506
2015-07-15,201507,Richmond,old,0.0666666655555555,0.0771208225229809,32,28,778
2015-07-15,201507,San Francisco,old,0.0399999992,0.0865051901617557,26,24,578
2015-07-15,201507,St. Louis,old,0.3142857053061227,0.0743099786108068,23,12,471
2015-09-02,201509,Atlanta,old,0.2592592544581619,0.0845070421212722,34,20,639
2015-09-02,201509,Boston,old,0.0985915479071613,0.0855421685716359,39,32,830
2015-09-02,201509,Chicago,old,-0.0588235276816609,0.0651340994920802,16,18,522
2015-09-02,201509,Cleveland,old,0.0882352928200692,0.0917678811177221,37,31,741
2015-09-02,201509,Dallas,old,-0.2647058784602076,0.0961810465400551,25,43,707
2015-09-02,201509,Kansas City,old,-0.1864406748060902,0.096405228600645,24,35,612
2015-09-02,201509,Minneapolis,old,0.1764705830449828,0.0634328357025506,20,14,536
2015-09-02,201509,New York,old,0.0526315775623269,0.0763052207303108,20,18,498
2015-09-02,201509,Philadelphia,old,0.2692307640532545,0.0933572709275453,33,19,557
2015-09-02,201509,Richmond,old,0.152542370295892,0.0716889428047522,34,25,823
2015-09-02,201509,San Francisco,old,-0.358490559273763,0.0933098589906516,17,36,568
2015-09-02,201509,St. Louis,old,0.2222222160493829,0.0772532187183407,22,14,466
2015-10-14,201510,Atlanta,old,0.0175438593413358,0.0956375837321517,29,28,596
2015-10-14,201510,Boston,old,-0.3124999951171875,0.0867208670911641,22,42,738
2015-10-14,201510,Chicago,old,-0.3442622894383231,0.107017543671899,20,41,570
2015-10-14,201510,Cleveland,old,-0.0447761187346847,0.0944992946480969,32,35,709
2015-10-14,201510,Dallas,old,-0.3698630086320136,0.0987821378906872,23,50,739
2015-10-14,201510,Kansas City,old,-0.4782608626339005,0.1221238935891612,18,51,565
2015-10-14,201510,Minneapolis,old,-0.2307692248520712,0.0674740483261694,15,24,578
2015-10-14,201510,New York,old,0.238095232426304,0.0864197529086013,26,16,486
2015-10-14,201510,Philadelphia,old,0.1739130396975426,0.0721003133666139,27,19,638
2015-10-14,201510,Richmond,old,-0.0714285701530612,0.0737812910753869,26,30,759
2015-10-14,201510,San Francisco,old,-0.1904761859410432,0.0773480661558967,17,25,543
2015-10-14,201510,St. Louis,old,-0.1515151469237834,0.0690376567593354,14,19,478
2015-12-02,201512,Atlanta,old,0.2830188625845498,0.0883333331861111,34,19,600
2015-12-02,201512,Boston,old,0.0,0.0665236050788373,31,31,932
2015-12-02,201512,Chicago,old,-0.333333324786325,0.0728971961254258,13,26,535
2015-12-02,201512,Cleveland,old,-0.3230769181065089,0.0829081631595559,22,43,784
2015-12-02,201512,Dallas,old,-0.3246753204587621,0.1022576359863776,26,51,753
2015-12-02,201512,Kansas City,old,-0.1785714253826531,0.0967184799711252,23,33,579
2015-12-02,201512,Minneapolis,old,-0.1351351314828343,0.0647985988357292,16,21,571
2015-12-02,201512,New York,old,-0.024390243307555,0.0845360822999256,20,21,485
2015-12-02,201512,Philadelphia,old,0.0869565198487713,0.0678466075695477,25,21,678
2015-12-02,201512,Richmond,old,-0.0689655160523187,0.073139974687087,27,31,793
2015-12-02,201512,San Francisco,old,-0.04999999875,0.071684587685153,19,21,558
2015-12-02,201512,St. Louis,old,0.4615384437869829,0.0540540539416755,19,7,481
2016-01-13,201601,Atlanta,old,0.0344827580261593,0.0993150683230906,30,28,584
2016-01-13,201601,Boston,old,-0.0163934423542058,0.0822102424768056,30,31,742
2016-01-13,201601,Chicago,old,-0.2631578878116345,0.0763052207303108,14,24,498
2016-01-13,201601,Cleveland,old,-0.2285714253061225,0.0884955751093608,27,43,791
2016-01-13,201601,Dallas,old,-0.3571428507653063,0.0938023449015036,18,38,597
2016-01-13,201601,Kansas City,old,-0.2653061170345691,0.0786516852670117,18,31,623
2016-01-13,201601,Minneapolis,old,-0.0526315775623269,0.0708955222557919,18,20,536
2016-01-13,201601,New York,old,-0.0952380929705216,0.0956719815588337,19,23,439
2016-01-13,201601,Philadelphia,old,0.1379310321046374,0.0833333332136015,33,25,696
2016-01-13,201601,Richmond,old,-0.2083333289930556,0.0602258468504067,19,29,797
2016-01-13,201601,San Francisco,old,0.2083333289930556,0.0885608854454596,29,19,542
2016-01-13,201601,St. Louis,old,0.2777777700617286,0.0787746168954603,23,13,457
2016-03-02,201603,Atlanta,old,0.1162790670632775,0.0672926446521241,24,19,639
2016-03-02,201603,Boston,old,-0.0158730156210632,0.0812903224757544,31,32,775
2016-03-02,201603,Chicago,old,-0.3103448222354341,0.1017543857863958,20,38,570
2016-03-02,201603,Cleveland,old,-0.2131147506046762,0.0761548063968104,24,37,801
2016-03-02,201603,Dallas,old,-0.4698795124110902,0.1231454004107635,22,61,674
2016-03-02,201603,Kansas City,old,-0.4516128959417275,0.0958268932058317,17,45,647
2016-03-02,201603,Minneapolis,old,0.0833333298611112,0.0437158469149073,13,11,549
2016-03-02,201603,New York,old,-0.2558139475392105,0.0897703547186422,16,27,479
2016-03-02,201603,Philadelphia,old,-0.3650793592844546,0.0957446807055552,20,43,658
2016-03-02,201603,Richmond,old,-0.3066666625777778,0.0924784215875728,26,49,811
2016-03-02,201603,San Francisco,old,-0.2999999925000002,0.0763358777169162,14,26,524
2016-03-02,201603,St. Louis,old,0.5172413614744358,0.0589430893110912,22,7,492
2016-04-13,201604,Atlanta,old,0.0714285701530612,0.08959999985664,30,26,625
2016-04-13,201604,Boston,old,0.1176470570934256,0.0828258220672036,38,30,821
2016-04-13,201604,Chicago,old,-0.1063829764599366,0.0916179335446044,21,26,513
2016-04-13,201604,Cleveland,old,-0.4333333261111112,0.0769230768244575,17,43,780
2016-04-13,201604,Dallas,old,-0.3142857097959184,0.1030927833533243,24,46,679
2016-04-13,201604,Kansas City,old,-0.0847457612754955,0.1001697791168594,27,32,589
2016-04-13,201604,Minneapolis,old,-0.1666666620370371,0.064056939387799,15,21,562
2016-04-13,201604,New York,old,0.3124999902343753,0.0735632182216937,21,11,435
2016-04-13,201604,Philadelphia,old,0.2131147506046762,0.0935582820650946,37,24,652
2016-04-13,201604,Richmond,old,-0.0909090888429752,0.0587449932460013,20,24,749
2016-04-13,201604,San Francisco,old,0.3181818109504134,0.084942084778104,29,15,518
2016-04-13,201604,St. Louis,old,0.3749999882812504,0.0701754384425977,22,10,456
2016-06-01,201606,Atlanta,old,0.0909090892561983,0.0862068964166036,30,25,638
2016-06-01,201606,Boston,old,0.1111111093474427,0.0816062175108727,35,28,772
2016-06-01,201606,Chicago,old,0.1707317031528853,0.0808678499391166,24,17,507
2016-06-01,201606,Cleveland,old,-0.1884057943709305,0.0873417720413395,28,41,790
2016-06-01,201606,Dallas,old,-0.3333333285024155,0.0982905981505831,23,46,702
2016-06-01,201606,Kansas City,old,-0.4893616917157087,0.0878504671255131,12,35,535
2016-06-01,201606,Minneapolis,old,-0.1304347797731569,0.0812720846620634,20,26,566
2016-06-01,201606,New York,old,-0.2258064443288243,0.0690423161045828,12,19,449
2016-06-01,201606,Philadelphia,old,0.0,0.06636500744138,22,22,663
2016-06-01,201606,Richmond,old,-0.0476190464852608,0.0487804877482224,20,22,861
2016-06-01,201606,San Francisco,old,-0.1153846131656805,0.0923623444185393,23,29,563
2016-06-01,201606,St. Louis,old,0.4594594470416366,0.0880952378854875,27,10,420
2016-07-13,201607,Atlanta,old,-0.2653061170345691,0.0779014307187576,18,31,629
2016-07-13,201607,Boston,old,0.0,0.1034482757134363,36,36,696
2016-07-13,201607,Chicago,old,-0.0232558134126555,0.083820662604638,21,22,513
2016-07-13,201607,Cleveland,old,-0.2631578912742383,0.0953575908464773,28,48,797
2016-07-13,201607,Dallas,old,-0.1746031718316956,0.0892351273523581,26,37,706
2016-07-13,201607,Kansas City,old,0.2340425482118606,0.0826010543363777,29,18,569
2016-07-13,201607,Minneapolis,old,0.0270270262965668,0.0645724257162784,19,18,573
2016-07-13,201607,New York,old,0.1999999942857144,0.0755939523205314,21,14,463
2016-07-13,201607,Philadelphia,old,-0.3181818109504134,0.0722495893723323,15,29,609
2016-07-13,201607,Richmond,old,-0.3488372011898325,0.0530864196875476,14,29,810
2016-07-13,201607,San Francisco,old,-0.2142857104591837,0.1012658226016892,22,34,553
2016-07-13,201607,St. Louis,old,0.6129032060353804,0.0754257905707401,25,6,411
2016-09-07,201609,Atlanta,old,-0.1489361670439113,0.0735524255499962,20,27,639
2016-09-07,201609,Boston,old,-0.206896548156956,0.0833333332136015,23,35,696
2016-09-07,201609,Chicago,old,-0.0256410249835634,0.0784708247918092,19,20,497
2016-09-07,201609,Cleveland,old,-0.4029850686121631,0.0876963349637482,20,47,764
2016-09-07,201609,Dallas,old,0.1999999955555556,0.0782608694291115,27,18,575
2016-09-07,201609,Kansas City,old,-0.2156862702806613,0.0885416665129485,20,31,576
2016-09-07,201609,Minneapolis,old,-0.2173912996219282,0.0786324784980641,18,28,585
2016-09-07,201609,New York,old,-0.1428571394557824,0.0889830506589342,18,24,472
2016-09-07,201609,Philadelphia,old,0.0,0.072398189936051,24,24,663
2016-09-07,201609,Richmond,old,-0.1304347797731569,0.0601307188756461,20,26,765
2016-09-07,201609,San Francisco,old,-0.1904761859410432,0.0831683166669934,17,25,505
2016-09-07,201609,St. Louis,old,0.0,0.0901960782545174,23,23,510
2016-10-19,201610,Atlanta,old,-0.1228070153893506,0.093904447950734,25,32,607
2016-10-19,201610,Boston,old,0.0689655160523187,0.0926517570404924,31,27,626
2016-10-19,201610,Chicago,old,-0.2786885200214997,0.1055363319973419,22,39,578
2016-10-19,201610,Cleveland,old,-0.2631578912742383,0.106442576881733,28,48,714
2016-10-19,201610,Dallas,old,-0.2156862702806613,0.0861486485031272,20,31,592
2016-10-19,201610,Kansas City,old,0.024390243307555,0.0723104055162074,21,20,567
2016-10-19,201610,Minneapolis,old,-0.2121212056932968,0.0563139930779624,13,20,586
2016-10-19,201610,New York,old,-0.0566037725169099,0.1017274470216363,25,28,521
2016-10-19,201610,Philadelphia,old,0.1428571394557824,0.0716723548264976,24,18,586
2016-10-19,201610,Richmond,old,-0.2888888824691359,0.0683890576468251,16,29,658
2016-10-19,201610,San Francisco,old,-0.2653061170345691,0.0933333331555555,18,31,525
2016-10-19,201610,St. Louis,old,0.4054053944485029,0.0807860260244846,26,11,458
2016-11-30,201611,Atlanta,old,-0.0344827580261593,0.094616639323627,28,30,613
2016-11-30,201611,Boston,old,-0.1612903199791883,0.0855172412613555,26,36,725
2016-11-30,201611,Chicago,old,-0.1999999950000001,0.077821011521749,16,24,514
2016-11-30,201611,Cleveland,old,-0.1746031718316956,0.0930576069526475,26,37,677
2016-11-30,201611,Dallas,old,0.1578947340720222,0.0984455956848953,33,24,579
2016-11-30,201611,Kansas City,old,-0.1764705830449828,0.0620437955072193,14,20,548
2016-11-30,201611,Minneapolis,old,-0.1666666620370371,0.0677966100418143,15,21,531
2016-11-30,201611,New York,old,-0.0666666644444445,0.0636942673806915,14,16,471
2016-11-30,201611,Philadelphia,old,0.0,0.0463576158172887,14,14,604
2016-11-30,201611,Richmond,old,-0.4634146228435458,0.0606508874842442,11,30,676
2016-11-30,201611,San Francisco,old,-0.4883720816657655,0.0805243444184937,11,32,534
2016-11-30,201611,St. Louis,old,0.1428571387755103,0.0585284279957718,20,15,598
2017-01-18,201701,Atlanta,single_page,0.0943396208615166,0.0828124998706054,29,24,640
2017-01-18,201701,Boston,single_page,0.1999999955555556,0.0731707315883402,27,18,615
2017-01-18,201701,Chicago,single_page,0.028571427755102,0.0751072959761646,18,17,466
2017-01-18,201701,Cleveland,single_page,-0.142857139941691,0.0819397991940806,21,28,598
2017-01-18,201701,Dallas,single_page,0.1186440657856938,0.0947030496072182,33,26,623
2017-01-18,201701,Kansas City,single_page,-0.1666666631944445,0.0744186045357851,20,28,645
2017-01-18,201701,Minneapolis,single_page,-0.0952380929705216,0.0717948716721455,19,23,585
2017-01-18,201701,New York,single_page,0.0909090888429752,0.0844529748858868,24,20,521
2017-01-18,201701,Philadelphia,single_page,0.3548386982310097,0.0541012215460711,21,10,573
2017-01-18,201701,Richmond,single_page,0.4146341362284357,0.0664505671532405,29,12,617
2017-01-18,201701,San Francisco,single_page,0.1351351314828343,0.0772442587113898,21,16,479
2017-01-18,201701,St. Louis,single_page,0.2631578878116345,0.0695970694696024,24,14,546
2017-03-01,201703,Atlanta,single_page,0.2820512748191981,0.064144736736604,25,14,608
2017-03-01,201703,Boston,single_page,0.020408162848813,0.0770440250360943,25,24,636
2017-03-01,201703,Chicago,single_page,0.1515151469237834,0.0795180720975468,19,14,415
2017-03-01,201703,Cleveland,single_page,0.1666666631944445,0.0751173707744642,28,20,639
2017-03-01,201703,Dallas,single_page,-0.0740740727023319,0.0926243566164247,25,29,583
2017-03-01,201703,Kansas City,single_page,-0.0857142832653062,0.0549450548587989,16,19,637
