ticker,year,hq_state,total_deposits_k,hq_state_deposits_k,locality,n_states,n_branches,n_certs,top_state,top_state_share
RF,2024,AL,128943000.0,31419965.0,0.2436732897481833,15,1262,1,AL,0.2436732897481833
RF,2025,AL,132002000.0,31588185.0,0.2393008060483932,15,1250,1,AL,0.2393008060483932
SFNC,2009,AR,2353437.0,2353437.0,1.0,1,83,8,AR,1.0
SFNC,2010,AR,2455060.0,2429029.0,0.9893970004806399,2,75,8,AR,0.9893970004806399
SFNC,2011,AR,2702404.0,2505570.0,0.927163370095663,3,83,8,AR,0.927163370095663
SFNC,2012,AR,2733030.0,2566061.0,0.9389070006549507,3,83,8,AR,0.9389070006549507
SFNC,2013,AR,2923951.0,2523129.0,0.8629176754330015,3,91,8,AR,0.8629176754330015
SFNC,2014,AR,3679667.0,3309035.0,0.8992756681514931,3,103,4,AR,0.8992756681514931
SFNC,2015,AR,6237277.0,3532611.0,0.5663707095259678,4,154,2,AR,0.5663707095259678
SFNC,2016,AR,6137187.0,3697837.0,0.6025296279875454,4,154,1,AR,0.6025296279875454
SFNC,2017,AR,7196022.0,4144488.0,0.575941541034755,4,163,2,AR,0.575941541034755
SFNC,2018,AR,12166287.0,5960347.0,0.48990682202384345,7,204,1,AR,0.48990682202384345
SFNC,2019,AR,13621482.0,5838943.0,0.42865695524172776,8,217,1,AR,0.42865695524172776
SFNC,2020,AR,16752680.0,5953758.0,0.3553913761857804,7,233,1,AR,0.3553913761857804
SFNC,2021,AR,18528823.0,6827111.0,0.3684589679549532,6,205,1,AR,0.3684589679549532
SFNC,2022,AR,22242403.0,7857532.0,0.35326812485143805,6,241,1,AR,0.35326812485143805
SFNC,2023,AR,22646177.0,9542139.0,0.42135760927771604,6,244,1,AR,0.42135760927771604
SFNC,2024,AR,22121441.0,9311884.0,0.4209438254949124,6,246,1,AR,0.4209438254949124
SFNC,2025,AR,22087312.0,9211268.0,0.4170388863977654,6,232,1,AR,0.4170388863977654
TFC,2009,NC,95043852.0,33736421.0,0.3549563731907667,12,1506,2,NC,0.3549563731907667
TFC,2010,NC,104583777.0,28864831.0,0.2759972132197903,13,1792,2,NC,0.2759972132197903
TFC,2011,NC,111384364.0,35064001.0,0.31480182442842697,13,1779,2,NC,0.31480182442842697
TFC,2012,NC,132489056.0,51839146.0,0.39127115525677836,13,1775,2,NC,0.39127115525677836
TFC,2013,NC,137189272.0,53774953.0,0.3919763711553189,13,1851,1,NC,0.3919763711553189
TFC,2014,NC,137818798.0,54613903.0,0.3962732500395193,13,1843,1,NC,0.3962732500395193
TFC,2015,NC,141957594.0,50473672.0,0.3555545749810327,14,1903,1,NC,0.3555545749810327
TFC,2016,NC,166995354.0,54260263.0,0.3249207939042424,16,2255,1,NC,0.3249207939042424
TFC,2017,NC,163093000.0,50320132.0,0.3085364301349537,16,2192,1,NC,0.3085364301349537
TFC,2018,NC,166714000.0,52656480.0,0.31584917883321134,16,1971,1,NC,0.31584917883321134
TFC,2019,NC,168416000.0,55539627.0,0.32977642860535816,16,1791,1,NC,0.32977642860535816
TFC,2020,NC,391221000.0,116839611.0,0.2986537302445421,18,2921,1,NC,0.2986537302445421
TFC,2021,NC,412689000.0,92586445.0,0.2243491951566434,18,2562,1,NC,0.2243491951566434
TFC,2022,NC,435443000.0,109811520.0,0.25218345455088265,18,2118,1,NC,0.25218345455088265
TFC,2023,NC,418489000.0,118336677.0,0.282771296258683,18,2003,1,NC,0.282771296258683
TFC,2024,NC,397412000.0,107979246.0,0.2717060531639709,18,1931,1,NC,0.2717060531639709
TFC,2025,NC,417545000.0,125281825.0,0.30004388748518124,18,1928,1,NC,0.30004388748518124
UBSI,2009,WV,5761157.0,2825367.0,0.49041659513878894,5,114,2,WV,0.49041659513878894
UBSI,2010,WV,5640260.0,2863654.0,0.507716665543787,5,114,2,WV,0.507716665543787
UBSI,2011,WV,5758427.0,2876841.0,0.49958799512436297,5,113,2,WV,0.49958799512436297
UBSI,2012,WV,6922706.0,3619293.0,0.522814777920657,6,125,2,WV,0.522814777920657
UBSI,2013,WV,6631132.0,3589366.0,0.541290084407911,6,116,2,WV,0.541290084407911
UBSI,2014,WV,8817167.0,3613984.0,0.4098804071647957,6,136,2,VA,0.44955210670275386
UBSI,2015,WV,9320168.0,3888551.0,0.41721898146042,6,134,2,VA,0.4475886056989531
UBSI,2016,WV,10354606.0,3989277.0,0.38526593865570546,6,133,2,VA,0.39970473043590454
UBSI,2017,WV,14058706.0,4450164.0,0.31654150815871673,6,149,2,VA,0.5023527058606958
UBSI,2018,WV,13913511.0,4428050.0,0.3182553993740329,6,145,1,VA,0.5126207180919323
UBSI,2019,WV,14493835.0,4794834.0,0.33081886195061555,6,140,1,VA,0.4815341143320591
UBSI,2020,WV,20017645.0,5310568.0,0.2652943440649487,8,212,1,VA,0.37417138729356025
UBSI,2021,WV,21793536.0,6054183.0,0.2777971872026641,8,204,1,VA,0.37308947937590303
UBSI,2022,WV,23246717.0,6108211.0,0.262755854945023,8,222,1,VA,0.3959810755213306
UBSI,2023,WV,22618814.0,6019539.0,0.2661297360683898,8,222,1,VA,0.38212790467263225
UBSI,2024,WV,23305317.0,6287017.0,0.269767495546188,8,219,1,VA,0.38861290751805694
UBSI,2025,WV,26549454.0,6853508.0,0.2581412032051582,9,235,1,VA,0.3605005586932221
UMBF,2009,MO,7741657.0,5349149.0,0.6909566001180367,7,139,4,MO,0.6909566001180367
UMBF,2010,MO,8509311.0,5966995.0,0.7012312747765359,7,138,4,MO,0.7012312747765359
UMBF,2011,MO,9938581.0,7195060.0,0.7239524435128113,7,130,4,MO,0.7239524435128113
UMBF,2012,MO,10375773.0,7499690.0,0.7228078332091498,7,130,4,MO,0.7228078332091498
UMBF,2013,MO,11779754.0,8923776.0,0.7575519828342765,7,114,1,MO,0.7575519828342765
UMBF,2014,MO,12331396.0,9045189.0,0.7335089230773223,8,109,1,MO,0.7335089230773223
UMBF,2015,MO,14639191.0,10318271.0,0.7048388807824149,8,122,1,MO,0.7048388807824149
UMBF,2016,MO,15745867.0,11464627.0,0.7281038891030898,8,116,1,MO,0.7281038891030898
UMBF,2017,MO,16240966.0,12290506.0,0.7567595425050456,8,103,1,MO,0.7567595425050456
UMBF,2018,MO,16646685.0,12747164.0,0.7657478951514971,8,97,1,MO,0.7657478951514971
UMBF,2019,MO,19551338.0,14915279.0,0.7628776608536971,8,96,1,MO,0.7628776608536971
UMBF,2020,MO,24590840.0,18507299.0,0.7526094675903711,8,95,1,MO,0.7526094675903711
UMBF,2021,MO,30275926.0,22885475.0,0.7558967808284377,8,95,1,MO,0.7558967808284377
UMBF,2022,MO,31775233.0,23848862.0,0.7505487685959691,8,96,1,MO,0.7505487685959691
UMBF,2023,MO,33660048.0,26636936.0,0.7913516938537937,8,94,1,MO,0.7913516938537937
UMBF,2024,MO,36685911.0,29111997.0,0.7935470649754343,8,93,1,MO,0.7935470649754343
UMBF,2025,MO,60599246.0,37364027.0,0.6165757738965927,13,197,1,MO,0.6165757738965927
USB,2009,OH,151954347.0,19130362.0,0.12589545727178178,24,2903,2,CA,0.16554222038807484
USB,2010,OH,169202467.0,21736287.0,0.12846318014973152,24,3056,2,CA,0.18271726499117769
USB,2011,OH,198455053.0,26345906.0,0.13275502740663397,25,3139,2,MN,0.1900823356712414
USB,2012,OH,220712719.0,25961868.0,0.1176274213721231,26,3134,2,MN,0.20508615998700103
USB,2013,OH,235339663.0,30007701.0,0.12750804780407968,26,3140,1,MN,0.22628155968762478
USB,2014,OH,263661347.0,36629935.0,0.13892796732165674,26,3238,1,MN,0.22451092158002212
USB,2015,OH,279550033.0,44554801.0,0.15938041760131003,26,3221,1,MN,0.2229076109606469
USB,2016,OH,298344516.0,57949570.0,0.19423708797114272,26,3222,1,MN,0.20459076914958277
USB,2017,OH,329468253.0,62377452.0,0.18932765579693045,26,3173,1,MN,0.22068323529793932
USB,2018,OH,320952865.0,59745182.0,0.18614939611148199,26,3128,1,MN,0.22507722746142178
USB,2019,OH,342652693.0,78552695.0,0.22924873087164094,26,2979,1,OH,0.22924873087164094
USB,2020,OH,398452715.0,88472516.0,0.2220401886331732,27,2774,1,OH,0.2220401886331732
USB,2021,OH,422772306.0,81097499.0,0.19182311104360747,27,2319,1,OH,0.19182311104360747
USB,2022,OH,455311177.0,95057465.0,0.20877472331411712,27,2251,1,OH,0.20877472331411712
USB,2023,OH,526741722.0,111380704.0,0.21145221528512223,28,2342,1,CA,0.21512563419079228
USB,2024,OH,527189102.0,100830917.0,0.19126138347222513,28,2243,1,MN,0.2163944466363419
USB,2025,OH,523489192.0,111511204.0,0.21301529373313213,28,2117,1,CA,0.2184146946055765
VLY,2009,NJ,9534218.0,8107921.0,0.8504023088207129,2,199,1,NJ,0.8504023088207129
VLY,2010,NJ,9511896.0,7787939.0,0.8187577955015488,2,204,1,NJ,0.8187577955015488
VLY,2011,NJ,9783629.0,8101849.0,0.8281026396238043,2,202,1,NJ,0.8281026396238043
VLY,2012,NJ,10959139.0,8192809.0,0.7475777978543753,2,217,1,NJ,0.7475777978543753
VLY,2013,NJ,11289215.0,8602202.0,0.7619840706373295,2,215,1,NJ,0.7619840706373295
VLY,2014,NJ,11456442.0,8764297.0,0.7650103758217429,2,206,1,NJ,0.7650103758217429
VLY,2015,NJ,14416472.0,9742254.0,0.6757724081176033,3,226,1,NJ,0.6757724081176033
VLY,2016,NJ,16274929.0,10360590.0,0.6365981688768043,3,215,1,NJ,0.6365981688768043
VLY,2017,NJ,17303067.0,11475769.0,0.6632216704703277,3,211,1,NJ,0.6632216704703277
VLY,2018,NJ,21739013.0,12714244.0,0.5848583834049872,4,239,1,NJ,0.5848583834049872
VLY,2019,NJ,24871431.0,15169503.0,0.6099167755968685,4,221,1,NJ,0.6099167755968685
VLY,2020,NJ,31531157.0,20023403.0,0.6350354666655588,4,238,1,NJ,0.6350354666655588
VLY,2021,NJ,33334083.0,19949906.0,0.5984837201011349,4,228,1,NJ,0.5984837201011349
VLY,2022,NJ,43916345.0,21661955.0,0.49325496008376835,6,240,1,NJ,0.49325496008376835
VLY,2023,NJ,49783722.0,30314708.0,0.6089281150975413,6,233,1,NJ,0.6089281150975413
VLY,2024,NJ,50325509.0,30764657.0,0.6113133798606984,6,231,1,NJ,0.6113133798606984
VLY,2025,NJ,50787496.0,29583978.0,0.5825051504803466,6,233,1,NJ,0.5825051504803466
WAL,2009,AZ,4400511.0,804020.0,0.1827105988372714,3,42,5,NV,0.5794888366373814
WAL,2010,AZ,5234267.0,1230981.0,0.2351773419277236,3,39,5,NV,0.556122184825497
WAL,2011,AZ,5591515.0,1257816.0,0.22495084069344354,3,40,3,NV,0.5278676709263947
WAL,2012,AZ,6021529.0,1483206.0,0.24631717293066263,3,40,3,NV,0.4892172735529464
WAL,2013,AZ,7018200.0,1827327.0,0.2603697529281012,3,41,3,NV,0.44795830839816475
WAL,2014,AZ,8492395.0,3016584.0,0.3552100438097851,3,39,1,NV,0.4012784379435954
WAL,2015,AZ,11460459.0,3543203.0,0.3091676345598374,3,41,1,CA,0.3768501767686617
WAL,2016,AZ,14223516.0,5333625.0,0.37498639576880993,3,41,1,AZ,0.37498639576880993
WAL,2017,AZ,16082925.0,6596607.0,0.41016214401298273,3,37,1,AZ,0.41016214401298273
WAL,2018,AZ,18326637.0,7970026.0,0.4348875355582151,3,38,1,AZ,0.4348875355582151
WAL,2019,AZ,21755894.0,9552389.0,0.4390713155708517,3,38,1,AZ,0.4390713155708517
WAL,2020,AZ,27818943.0,12249496.0,0.44032931085843197,3,38,1,AZ,0.44032931085843197
WAL,2021,AZ,42310341.0,18664024.0,0.4411220415358978,3,36,1,AZ,0.4411220415358978
WAL,2022,AZ,54033639.0,27677951.0,0.5122355538556269,4,36,1,AZ,0.5122355538556269
WAL,2023,AZ,51288938.0,30393873.0,0.5926009425268272,6,38,1,AZ,0.5926009425268272
WAL,2024,AZ,66597571.0,40059238.0,0.601511998087738,6,37,1,AZ,0.601511998087738
WAL,2025,AZ,71378276.0,45867151.0,0.6425925865735396,6,37,1,AZ,0.6425925865735396
WSFS,2009,DE,2415701.0,2378765.0,0.984710028269227,2,37,1,DE,0.984710028269227
WSFS,2010,DE,2659355.0,2625390.0,0.9872281060633123,2,36,1,DE,0.9872281060633123
WSFS,2011,DE,2896629.0,2836196.0,0.9791367827913067,2,43,1,DE,0.9791367827913067
WSFS,2012,DE,3177567.0,3068715.0,0.9657436019445066,2,45,1,DE,0.9657436019445066
WSFS,2013,DE,3106374.0,2996662.0,0.9646816513401155,2,44,1,DE,0.9646816513401155
WSFS,2014,DE,3172920.0,3047151.0,0.9603617487992133,2,43,1,DE,0.9603617487992133
WSFS,2015,DE,3570536.0,3408235.0,0.9545443597263829,2,47,1,DE,0.9545443597263829
WSFS,2016,DE,4130530.0,3623699.0,0.8772963760098583,2,54,1,DE,0.8772963760098583
WSFS,2017,DE,4928157.0,3872469.0,0.785784422046619,2,63,1,DE,0.785784422046619
WSFS,2018,DE,5410750.0,4233555.0,0.7824340433396479,2,63,1,DE,0.7824340433396479
WSFS,2019,DE,9772382.0,4774380.0,0.4885584701866955,3,119,1,DE,0.4885584701866955
WSFS,2020,DE,11166455.0,5821159.0,0.521307702399732,3,95,1,DE,0.521307702399732
WSFS,2021,DE,12846711.0,6797323.0,0.529109979978533,3,94,1,DE,0.529109979978533
WSFS,2022,DE,17439812.0,7874600.0,0.45153009676939176,3,100,1,PA,0.4633913484847199
WSFS,2023,DE,16590763.0,7620027.0,0.4592933429282306,3,94,1,DE,0.4592933429282306
WSFS,2024,DE,16651602.0,7561806.0,0.4541188289270906,3,95,1,DE,0.4541188289270906
WSFS,2025,DE,17533926.0,8039587.0,0.4585160790572516,3,95,1,DE,0.4585160790572516
WTFC,2009,IL,9295545.0,8729326.0,0.9390870572946503,2,79,15,IL,0.9390870572946503
WTFC,2010,IL,10852385.0,10237059.0,0.9433003897299994,2,84,15,IL,0.9433003897299994
WTFC,2011,IL,11376464.0,10715143.0,0.94186937171339,2,88,15,IL,0.94186937171339
WTFC,2012,IL,13180990.0,12466840.0,0.9458196994307712,2,100,15,IL,0.9458196994307712
WTFC,2013,IL,14594423.0,13822322.0,0.9470961613213486,3,118,15,IL,0.9470961613213486
WTFC,2014,IL,15847515.0,15007724.0,0.9470080324896364,3,126,15,IL,0.9470080324896364
WTFC,2015,IL,17474050.0,16086377.0,0.9205866413338637,3,147,15,IL,0.9205866413338637
WTFC,2016,IL,20488381.0,18780155.0,0.9166246469157324,3,152,15,IL,0.9166246469157324
WTFC,2017,IL,22929854.0,21148228.0,0.9223010316594253,3,152,15,IL,0.9223010316594253
WTFC,2018,IL,24771565.0,22882249.0,0.9237304546563772,3,161,15,IL,0.9237304546563772
WTFC,2019,IL,28166222.0,26068550.0,0.9255252621384579,4,171,15,IL,0.9255252621384579
WTFC,2020,IL,36458821.0,33553969.0,0.9203251251596973,4,182,15,IL,0.9203251251596973
WTFC,2021,IL,39562441.0,36600295.0,0.9251273196211528,4,172,15,IL,0.9251273196211528
WTFC,2022,IL,43668445.0,40341177.0,0.9238061259108264,4,173,15,IL,0.9238061259108264
WTFC,2023,IL,45113074.0,41611153.0,0.9223745870210485,4,175,15,IL,0.9223745870210485
WTFC,2024,IL,49278157.0,45316228.0,0.9196007066579215,4,177,15,IL,0.9196007066579215
WTFC,2025,IL,57322222.0,50024298.0,0.8726859541488116,5,211,16,IL,0.8726859541488116
ZION,2009,UT,40729473.0,12653315.0,0.31066728999906285,10,507,8,UT,0.31066728999906285
ZION,2010,UT,40371641.0,11145276.0,0.27606695501924233,10,518,8,UT,0.27606695501924233
ZION,2011,UT,39900029.0,11181841.0,0.2802464379161228,10,516,8,UT,0.2802464379161228
ZION,2012,UT,41692811.0,11582571.0,0.27780738986392645,10,514,8,UT,0.27780738986392645
ZION,2013,UT,44734339.0,13239636.0,0.29596136426649783,10,498,8,UT,0.29596136426649783
ZION,2014,UT,46476675.0,14000127.0,0.3012291004035895,10,488,8,UT,0.3012291004035895
ZION,2015,UT,49469238.0,15105457.0,0.3053505089364829,11,478,7,UT,0.3053505089364829
ZION,2016,UT,50819459.0,15446611.0,0.3039507169881521,11,447,1,UT,0.3039507169881521
ZION,2017,UT,52785401.0,16724090.0,0.3168317315615354,11,440,1,UT,0.3168317315615354
ZION,2018,UT,53945863.0,16970414.0,0.3145823063392275,11,436,1,UT,0.3145823063392275
ZION,2019,UT,54332364.0,16753845.0,0.3083584767266891,11,435,1,UT,0.3083584767266891
ZION,2020,UT,65684105.0,19727869.0,0.3003446419799737,11,423,1,UT,0.3003446419799737
ZION,2021,UT,76105815.0,22917612.0,0.3011282646404877,11,420,1,UT,0.3011282646404877
ZION,2022,UT,79061285.0,22959898.0,0.2904063347819353,11,415,1,UT,0.2904063347819353
ZION,2023,UT,74322595.0,26373366.0,0.3548499080259509,11,412,1,UT,0.3548499080259509
ZION,2024,UT,74224024.0,23840196.0,0.32119244841804856,11,410,1,UT,0.32119244841804856
ZION,2025,UT,74054523.0,23117323.0,0.31216625350486693,11,411,1,UT,0.31216625350486693
